p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
9.12962196815688e-22	0.589931202072743	0.881	0.254	2.01627701166745e-17	0	FRMPD4
1.0796801021227e-21	1.24414093566737	0.964	0.464	2.38447350553799e-17	0	STMN2
1.70482725714007e-21	1.4225191229564	1	0.657	3.76511099739385e-17	0	ENO2
2.21247839756376e-21	0.414338345980183	0.833	0.266	4.88625854101956e-17	0	TCEAL6
2.84025577933117e-21	0.899780431236327	0.595	0.097	6.27270488865289e-17	0	CLVS1
3.32238768656797e-21	1.37498506276819	0.976	0.512	7.33749320578537e-17	0	GABBR2
3.59691769585787e-21	1.41459318372695	1	0.597	7.9437927313021e-17	0	FXYD6
4.73849184548169e-21	1.35309827891762	0.988	0.565	1.04649592407463e-16	0	PNMA2
6.28130969840316e-21	1.48914897552831	0.988	0.702	1.38722724689234e-16	0	SYT1
7.03288295385872e-21	0.725646255621273	0.667	0.137	1.5532122003597e-16	0	DLX6
1.13791985605896e-20	1.27909439619916	1	0.867	2.51309600210621e-16	0	TSPYL1
1.541079578247e-20	0.676018194186194	0.774	0.218	3.4034742485585e-16	0	RGS7BP
1.68152601291873e-20	0.878302361437137	0.905	0.371	3.71365019953102e-16	0	GAD2
1.69875993143238e-20	1.05264851709214	1	0.552	3.75171130856841e-16	0	NAP1L3
2.04860039014598e-20	1.20269154729517	1	0.585	4.52433396163739e-16	0	NECAP1
2.29485413363218e-20	1.14584384267412	0.976	0.577	5.06818535412668e-16	0	NRXN3
2.34610304521154e-20	1.22805521557276	0.976	0.46	5.18136857534968e-16	0	NAPB
2.35165399345341e-20	0.440983533692549	0.655	0.137	5.19362784454186e-16	0	DLX2
2.94247660147914e-20	0.740118898565134	0.762	0.25	6.49845957436668e-16	0	RASGRF1
3.24828261602901e-20	1.15160740536527	0.929	0.375	7.17383215750007e-16	0	GNG3
3.3075220166652e-20	1.06904791922418	1	0.665	7.3046623738051e-16	0	BEX1
3.49786157343201e-20	1.0947791189806	0.988	0.536	7.72502728492459e-16	0	PAK3
3.63415968134145e-20	1.09040152264455	0.94	0.528	8.02604165624258e-16	0	NAP1L5
3.7327128460972e-20	1.1149596972805	0.774	0.262	8.24369632060566e-16	0	ENTPD3
3.93814734742993e-20	1.0345524546851	0.952	0.54	8.697398416799e-16	0	SNX10
4.02102617898863e-20	0.789106634064825	0.952	0.391	8.88043631629639e-16	0	CHGB
4.55028598133843e-20	1.29827997008045	0.905	0.472	1.00493065897859e-15	0	PARM1
5.12347307862844e-20	0.915928489302602	0.976	0.44	1.13151902941509e-15	0	TMEM130
5.5581240665679e-20	0.383842783336589	0.893	0.294	1.22751170010152e-15	0	FBXL16
5.57595591844333e-20	0.687919566287105	0.976	0.423	1.23144986458821e-15	0	ATCAY
6.96972779545632e-20	0.951391904187195	0.857	0.339	1.53926438362653e-15	0	NMNAT2
7.16286115340523e-20	1.02578377314527	1	0.653	1.58191788572954e-15	0	NHP2L1
1.03654532806629e-19	0.765432630374276	0.964	0.488	2.2892103570344e-15	0	B3GNT1
1.33714813930144e-19	1.38116322991997	0.988	0.536	2.95309166564724e-15	0	PGM2L1
1.4371720848755e-19	0.961268286762275	0.905	0.371	3.17399454944753e-15	0	FAM65B
2.06684118781088e-19	0.855908933112577	0.988	0.476	4.56461876328034e-15	0	TAGLN3
2.63173694609605e-19	1.15702559859651	0.988	0.617	5.81219104545312e-15	0	SCG5
2.73865969490861e-19	1.29723009556594	0.952	0.585	6.04832993620565e-15	0	BAG4
3.09906474474899e-19	1.00087172823333	0.857	0.343	6.84428448877815e-15	0	BHLHB9
3.14439526095597e-19	0.702687016423364	0.81	0.282	6.94439693382125e-15	0	LOC100505576
4.16886351658448e-19	1.73516520584774	0.881	0.464	9.20693507637683e-15	0	CNR1
4.29928102369501e-19	0.769609813344333	0.821	0.278	9.49496214083044e-15	0	PLXNA4
4.29966999249352e-19	1.1124985500777	0.952	0.5	9.49582117842194e-15	0	INPP5F
5.27174583713396e-19	0.915409195190158	0.893	0.371	1.16426506813103e-14	0	ELAVL4
5.43234569337713e-19	1.28997003433916	0.905	0.427	1.19973354638234e-14	0	PNMAL1
5.77231965719773e-19	0.792291009104914	0.988	0.524	1.27481679629212e-14	0	HMP19
6.7665585310021e-19	0.670663263686451	0.869	0.306	1.49439445157181e-14	0	RFPL1-AS1
7.67060819602529e-19	1.22405093839055	1	0.734	1.69405382009219e-14	0	PEG3
8.40803300453121e-19	1.47680323242546	0.952	0.5	1.85691408905072e-14	0	VSNL1
1.09226406229483e-18	0.621763018585775	0.798	0.278	2.41226518157813e-14	0	KCNJ3
1.29646488849347e-18	0.334656362309434	0.786	0.266	2.86324270623784e-14	0	NSFP1
1.29845753214726e-18	0.632208792002695	0.917	0.403	2.86764345974723e-14	0	ARL3
1.42112205153422e-18	0.728303271838971	0.857	0.363	3.13854805081332e-14	0	LOC285878
1.48034650013273e-18	0.764649050746474	0.976	0.464	3.26934524554313e-14	0	CD200
1.58134198263815e-18	1.52864190529212	0.976	0.75	3.49239376865635e-14	0	ERBB4
1.83076905608619e-18	0.664687645377677	0.881	0.339	4.04325346036636e-14	0	ACOT7
1.84946544690816e-18	0.9539091948929	0.905	0.359	4.08454443949667e-14	0	HPRT1
2.28610530066155e-18	0.920300160092969	0.988	0.556	5.04886355651103e-14	0	CELF4
2.35782242908437e-18	0.750604880830623	0.798	0.266	5.20725083463283e-14	0	RAB3C
3.10215742465936e-18	1.01365343780647	0.667	0.173	6.8511146723602e-14	0	BTBD11
3.63140006196236e-18	1.1716294476384	0.845	0.351	8.01994703684387e-14	0	GNG2
4.36235475687536e-18	0.997154233544225	0.988	0.621	9.63426048055922e-14	0	BEX2
4.53206161842522e-18	1.36546030630706	0.798	0.327	1.00090580842921e-13	0	CALB2
7.43090409662084e-18	1.23878018628116	0.988	0.766	1.64111516973871e-13	0	OXR1
7.76360251422574e-18	1.21292806617833	1	0.77	1.71459161526675e-13	0	PREPL
8.90962968069704e-18	0.590128574971971	0.917	0.379	1.96769171498194e-13	0	PTPRN2
8.98372135541107e-18	1.18030717068671	1	0.859	1.98405486134254e-13	0	ATP1B1
9.0188745671426e-18	1.21120744553093	0.94	0.536	1.99181844815344e-13	0	GRIA1
1.0955612618871e-17	0.946020138843157	0.929	0.464	2.41954704687767e-13	0	GOT2
1.11861289338059e-17	1.0515051871991	1	0.774	2.47045657503103e-13	0	PAR-SN
1.16043524660055e-17	0.509110742171709	0.75	0.222	2.5628212421173e-13	0	UBE2QL1
1.20724715569997e-17	1.06609162329828	1	0.681	2.66620534336338e-13	0	UCHL1
1.31624419471569e-17	0.940626815871115	0.869	0.371	2.90692530402961e-13	0	SYT4
1.49565624599587e-17	0.773502104569131	0.774	0.254	3.30315681928188e-13	0	GRIP1
1.55938051233142e-17	0.790146724097893	0.786	0.302	3.44389186148393e-13	0	CNTN4
1.5789303448725e-17	1.16904938538137	0.976	0.536	3.48706766665091e-13	0	MLLT11
1.58223533874544e-17	0.885175727853617	0.845	0.347	3.49436674561931e-13	0	NRSN2
1.59971028383067e-17	0.292691997049975	0.583	0.121	3.53296016184003e-13	0	TTC9
2.37436605064296e-17	0.91332156866531	0.988	0.597	5.24378742284498e-13	0	CLIP3
2.4249465772513e-17	0.873039797568389	0.976	0.645	5.3554945158595e-13	0	CSRNP3
2.56144865607217e-17	1.26322436828821	0.929	0.504	5.65695935693538e-13	0	AP1S2
3.16219956472295e-17	1.06838882196505	1	0.887	6.98371773869064e-13	0	SERINC1
3.3881221197929e-17	0.798049087042025	0.929	0.419	7.48266770156262e-13	0	ELAVL2
3.60571763010478e-17	0.542621083828496	0.75	0.242	7.9632273860864e-13	0	SCN2B
3.86646089316834e-17	0.906586217586256	0.905	0.403	8.53907888256229e-13	0	LPPR4
4.21599002585049e-17	1.09054937993153	0.976	0.625	9.3110139720908e-13	0	SLC25A4
5.4662531149711e-17	0.829969267235325	0.988	0.528	1.20722200044137e-12	0	SV2A
5.83361593205447e-17	0.991382824394811	0.619	0.181	1.28835407859423e-12	0	PCP4L1
7.38385118339357e-17	1.26967627032509	0.869	0.484	1.63072353385247e-12	0	KIAA1217
7.99151784253578e-17	0.837207830658256	0.881	0.379	1.76492671552403e-12	0	MOAP1
8.3016992403128e-17	0.809025062790009	0.56	0.117	1.83343027722308e-12	0	SYTL5
8.3848959120033e-17	0.482793859567867	0.607	0.153	1.85180426216593e-12	0	GLRA2
9.14631669625132e-17	0.932343808034785	0.905	0.456	2.0199640423671e-12	0	SLC2A13
9.22985614630927e-17	0.403457556638035	0.917	0.444	2.0384137299124e-12	0	RAB6B
9.50416650039044e-17	1.01991093926526	1	0.633	2.09899517161123e-12	0	SCN2A
9.68677683252086e-17	0.457278187037951	0.583	0.133	2.13932466346223e-12	0	LOC285954
1.03856208755827e-16	1.03133347979046	0.905	0.456	2.29366437037245e-12	0	KCNC2
1.15359741463764e-16	0.300306737856916	0.952	0.427	2.54771989022722e-12	0	TCEAL5
1.32503098905015e-16	1.0526065631953	0.988	0.694	2.92633093931725e-12	0	ABAT
1.43653204184973e-16	0.952195047201921	1	0.976	3.17258101442513e-12	0	CALM1
1.48300535478618e-16	0.612196689639497	0.738	0.274	3.27521732604529e-12	0	DTD1
1.5620929549579e-16	0.62476415525855	0.94	0.536	3.44988229102453e-12	0	BCAT1
1.56354598018687e-16	0.281940631121182	0.702	0.218	3.4530912972427e-12	0	CACNG2
1.69918468003846e-16	0.757448156416698	0.929	0.488	3.75264936586494e-12	0	COX7A2L
1.75638887719835e-16	0.713769796895942	0.905	0.411	3.87898483529255e-12	0	SRRM4
1.78070974341352e-16	1.42686508185066	0.857	0.464	3.93269746832877e-12	0	FGF14
1.84963025252723e-16	1.37123700353944	0.881	0.496	4.0849084127064e-12	0	NCALD
2.00774096476643e-16	0.584088515559544	0.738	0.242	4.43409592068666e-12	0	NETO2
2.03636636458624e-16	0.795891101652994	0.845	0.315	4.49731511618871e-12	0	TUBA4A
2.30839270867942e-16	0.467812325056188	0.857	0.359	5.0980852971185e-12	0	MYL6B
2.63338951526836e-16	0.479338043742355	0.655	0.19	5.81584074447018e-12	0	CDK5
2.65374794900411e-16	0.747525843836386	0.929	0.415	5.86080234537557e-12	0	TRAPPC6B
3.54868111188283e-16	1.09953411967671	0.893	0.423	7.83726223559324e-12	0	AP3M2
3.64852377923494e-16	0.849224702763465	0.976	0.56	8.05776476644037e-12	0	SLC4A10
4.44848764309664e-16	0.516015881996438	0.845	0.375	9.82448495977892e-12	0	CISD2
4.49860478047381e-16	0.749070335752077	0.917	0.464	9.93516865767642e-12	0	STXBP5L
4.69570035339281e-16	0.786932102522037	0.881	0.391	1.0370454230468e-11	0	PRKCE
4.88437304823904e-16	0.714963191224596	0.976	0.54	1.07871378770359e-11	0	GPRASP1
5.00673110059007e-16	0.784116964446559	0.929	0.46	1.10573656356532e-11	0	DYNLT3
5.02478861185949e-16	0.667457406897521	0.869	0.387	1.10972456492917e-11	0	DYNC1I1
5.42159860569793e-16	0.94782025622318	0.893	0.383	1.19736005206839e-11	0	PPM1H
5.42159860569793e-16	0.935388450348151	0.869	0.391	1.19736005206839e-11	0	SLC6A15
5.51198985315e-16	0.9863331007476	0.917	0.516	1.21732295906818e-11	0	STEAP2
5.87227032156602e-16	0.965312555836398	0.833	0.391	1.29689090051786e-11	0	REEP1
5.98241691909885e-16	0.556133680075549	0.893	0.351	1.32121677658298e-11	0	FABP3
6.7199378650033e-16	1.0522376783422	0.869	0.44	1.48409827748598e-11	0	LOC147670
6.77372553779803e-16	1.08215583096993	0.726	0.262	1.49597728502269e-11	0	NEFL
8.10127101302122e-16	0.342775744300649	0.786	0.282	1.78916570322574e-11	0	KIF5A
1.01337912507534e-15	0.973302501411357	1	0.879	2.23804779772889e-11	0	RTN3
1.09962222624099e-15	1.0373337057188	0.988	0.786	2.42851568665324e-11	0	PAIP2
1.11106114575884e-15	0.742263875509045	0.964	0.597	2.4537785404084e-11	0	AASDHPPT
1.28144799806547e-15	1.1129151934467	0.81	0.331	2.8300779037276e-11	0	SHANK2
1.40196824987189e-15	0.859169347356496	0.929	0.492	3.09624687984207e-11	0	ZNF483
1.56732082831996e-15	0.349319837493741	0.738	0.234	3.46142804934462e-11	0	ZNF204P
1.66507671103929e-15	0.889129173217478	0.857	0.355	3.67732191633027e-11	0	C11orf41
1.79214915148863e-15	0.511067552354036	0.667	0.206	3.95796140106265e-11	0	SVOP
1.91097956875545e-15	1.26123315842895	0.988	0.758	4.22039837759641e-11	0	ATP6V1A
1.9661154358533e-15	0.461398398902246	0.905	0.46	4.34216594008201e-11	0	SCN8A
2.11046468413125e-15	0.450011510518536	0.881	0.391	4.66096125490387e-11	0	NDUFA8
2.13889431379828e-15	1.22416624233724	1	0.903	4.7237480920235e-11	0	ALDOA
2.33290093463421e-15	0.841092500643239	0.988	0.706	5.15221171413966e-11	0	LRPPRC
2.42842359980399e-15	0.507421883697362	0.929	0.456	5.3631735201671e-11	0	BEX5
2.62986656630389e-15	0.482077283137739	0.821	0.331	5.80806031168215e-11	0	CACNG8
2.78689804250503e-15	0.462586498625838	0.917	0.407	6.15486432687236e-11	0	SLC12A5
3.10122077885383e-15	0.815192561456883	0.81	0.351	6.84904609009868e-11	0	CDKL2
3.38142562586756e-15	0.599515711662564	0.833	0.355	7.4678784947285e-11	0	SCAMP5
3.40254769430522e-15	0.871585180682369	0.988	0.629	7.51452658287308e-11	0	STXBP1
3.59766912720414e-15	0.639562314543216	1	0.565	7.94545226743034e-11	0	C16orf45
3.6781723087983e-15	0.848609026535209	0.976	0.565	8.12324354398105e-11	0	GUCY1B3
3.79951037485913e-15	1.09078094451261	0.738	0.29	8.39121866287638e-11	0	DGKB
3.83705461155916e-15	0.864277248856407	0.964	0.565	8.47413510962841e-11	0	CADPS
3.95485886754734e-15	0.975051516420851	0.917	0.532	8.73430580897830e-11	0	NDRG3
3.97436165374165e-15	0.368286544009302	0.81	0.379	8.77737771228843e-11	0	RNF187
4.10836058319985e-15	1.08943644446873	0.845	0.431	9.07331434799687e-11	0	PAR5
4.16165148758837e-15	0.974849606496205	1	0.907	9.19100731033893e-11	0	EIF4A2
4.21552748181786e-15	0.290096092669929	0.393	0.052	9.30999244359474e-11	0	STAR
4.35808704696839e-15	0.931853394942092	1	0.802	9.62483524322969e-11	0	YWHAG
4.54588596554815e-15	0.604745377962064	0.738	0.262	1.00395891549131e-10	0	C12orf68
4.6175278195079e-15	0.734487408976403	0.857	0.375	1.01978101893832e-10	0	DGKE
5.03110055651576e-15	0.315113364116249	0.714	0.23	1.11111855790651e-10	0	KCNC1
6.13422571241757e-15	0.83564061566825	0.976	0.56	1.35474374858742e-10	0	LDHA
6.96743366112298e-15	0.645114914625424	0.964	0.565	1.53875772405901e-10	0	TMEM14A
7.23385257598417e-15	0.695396001034585	0.857	0.391	1.5975963414061e-10	0	CCDC136
7.24319448344381e-15	0.899791808775404	0.869	0.427	1.59965950166857e-10	0	PAM
7.61964577784024e-15	0.478059570756097	0.833	0.371	1.68279877003602e-10	0	THOC7
7.63521709773866e-15	0.331630805656564	0.75	0.274	1.68623769603558e-10	0	CLSTN3
7.82706389016847e-15	0.747278944937592	0.881	0.403	1.72860706014371e-10	0	ARF3
8.27870750075444e-15	0.988355909476047	0.619	0.202	1.82835255154162e-10	0	ZMAT4
8.4123083117132e-15	0.586297026615516	0.845	0.411	1.85785829064186e-10	0	CACNA1B
9.31907073991888e-15	0.754550454416585	0.857	0.375	2.05811677291108e-10	0	SLITRK4
9.37071172481825e-15	0.717647057648955	1	0.645	2.06952168442611e-10	0	MYT1L
9.93275381307329e-15	0.585114135812328	0.607	0.173	2.19364867961724e-10	0	LINC00294
1.02989952078636e-14	0.79857249225625	0.929	0.512	2.27453309165667e-10	0	CCT8
1.06356266517035e-14	0.445882267430662	0.81	0.302	2.34887814602871e-10	0	SYNGR3
1.12229928759694e-14	0.339317184808922	0.75	0.298	2.47859797665784e-10	0	NEIL2
1.18492415482218e-14	0.429196714868451	0.75	0.278	2.61690499592479e-10	0	MZT1
1.18505524058007e-14	0.434677836055554	0.964	0.593	2.61719449882107e-10	0	SPOCK2
1.2512486447724e-14	0.820676817149409	0.94	0.556	2.76338263197985e-10	0	UBE2V2
1.34262357628546e-14	0.662442869272883	0.94	0.476	2.96518416822643e-10	0	GSTA4
1.41167434786213e-14	0.477225380236729	0.548	0.133	3.11768279725351e-10	0	ASS1
1.45912698058144e-14	0.553169895267998	0.917	0.476	3.22248193661411e-10	0	SCN3B
1.4899143848948e-14	1.00995797409992	0.964	0.718	3.29047591904016e-10	0	SARS
1.49263579266462e-14	0.315261615568935	0.893	0.331	3.29648614809982e-10	0	SYN1
1.52758734368921e-14	0.564300584428043	0.905	0.476	3.37367664853761e-10	0	MSH2
1.52758734368921e-14	0.315790111617285	0.929	0.468	3.37367664853761e-10	0	LONRF2
1.56140633937043e-14	0.73252507728658	0.893	0.452	3.44836590049959e-10	0	HTATSF1
1.63738315593851e-14	0.754777589071346	0.762	0.31	3.61616069989021e-10	0	C2orf80
1.69861430400102e-14	0.991112677795527	1	0.802	3.75138969038626e-10	0	MDH1
1.71442674833561e-14	0.575689397528504	0.726	0.266	3.7863114736992e-10	0	PCDH8
2.00024030106254e-14	1.08352585471864	0.595	0.185	4.41753070489663e-10	0	RAB3B
2.02194919152187e-14	0.629368041720576	0.821	0.359	4.46547478947604e-10	0	SPRYD3
2.03612039435322e-14	0.894931489994025	0.988	0.762	4.49677189092908e-10	0	NDRG4
2.04384703932213e-14	0.58137974986554	0.714	0.258	4.51383618634292e-10	0	HPCAL4
2.10736536897091e-14	0.769187442657607	0.726	0.274	4.65411641737226e-10	0	KCNQ5
2.23011957729309e-14	1.01111117321975	1	0.806	4.92521908645179e-10	0	USP11
2.50782731936884e-14	0.396725783655258	0.821	0.327	5.53853663482607e-10	0	UNC13A
2.50961634900822e-14	0.404910417537685	0.786	0.331	5.54248770678465e-10	0	GNB5
2.77380432572204e-14	1.06407149979136	0.964	0.641	6.12594685335712e-10	0	PLCB1
2.99640223284492e-14	0.882363764816228	0.786	0.367	6.61755433123801e-10	0	ALDH5A1
3.02353342447696e-14	0.518791822541983	0.774	0.327	6.67747356795737e-10	0	C2orf74
3.14197936398885e-14	0.662308194171557	0.857	0.399	6.93906142536938e-10	0	ATP6V0D1
3.15081409368579e-14	0.310495759610873	0.56	0.133	6.95857292590508e-10	0	LBH
3.18234628360143e-14	0.809960990029269	0.905	0.444	7.02821176733375e-10	0	OXCT1
3.19487267263391e-14	0.928064827113659	1	0.794	7.055876297512e-10	0	GPI
3.19850430298792e-14	0.811337310350641	0.94	0.569	7.06389675314883e-10	0	SNAP91
3.36602293947472e-14	0.768032788485818	1	0.653	7.43386166182991e-10	0	RBFOX2
3.56491005353679e-14	0.699369474405467	0.917	0.464	7.87310385323599e-10	0	MAP7D2
3.78102842454002e-14	0.520133149645064	0.619	0.194	8.35040127559663e-10	0	KCNIP2
3.90058388755409e-14	0.492515353701611	0.774	0.319	8.6144395156632e-10	0	DHPS
3.90853330925043e-14	0.695116648068572	0.905	0.528	8.63199581347958e-10	0	SCN1A
4.04654425660979e-14	0.314078201356108	0.69	0.226	8.93679299072272e-10	0	KIAA1324
4.07906345541212e-14	0.605058357793567	0.726	0.286	9.00861164127767e-10	0	TUBB3
4.1556260898147e-14	1.00327890084896	0.905	0.48	9.17770021935576e-10	0	DCLK1
4.31205795069453e-14	0.515255502298388	0.833	0.343	9.52317998410887e-10	0	TUSC3
4.78662950671455e-14	0.25521685785807	0.762	0.29	1.05712712655791e-09	0	PCBD1
4.79149664997345e-14	0.461514320566247	0.905	0.407	1.05820203514664e-09	0	PSMD8
4.85496304703302e-14	0.707763122024657	0.69	0.266	1.07221858893724e-09	0	ANKRD50
4.94468857636915e-14	0.914239964012352	0.952	0.726	1.09203447209113e-09	0	KIF5C
5.0388514254645e-14	0.403795823668048	0.893	0.419	1.11283033731383e-09	0	CAMK2A
5.10282420619102e-14	0.549808388439456	0.679	0.258	1.12695872593729e-09	0	GNAL
5.22374011054536e-14	1.04192246142292	0.869	0.448	1.15366300341394e-09	0	NEDD4L
5.34072666083647e-14	1.33894178970953	0.893	0.492	1.17949948304573e-09	0	CCK
5.41725925289838e-14	0.316329402046696	0.798	0.347	1.19640170600261e-09	0	STMN3
5.49034491131379e-14	0.464476121814009	0.714	0.262	1.21254267366365e-09	0	RFK
5.57957954770209e-14	0.750762344069575	0.964	0.536	1.23225014311001e-09	0	TCEAL7
5.72697418313035e-14	0.902317738831231	0.988	0.613	1.26480224834434e-09	0	SCOC
5.7325045949155e-14	0.445311576763649	0.738	0.278	1.26602363978709e-09	0	DNAJC12
5.91589459871108e-14	0.725370470307761	0.917	0.524	1.30652532212534e-09	0	SKA2
5.99929750721718e-14	0.760544310821018	1	0.863	1.32494485446891e-09	0	NGFRAP1
6.51037295720766e-14	0.860695307379239	0.964	0.609	1.43781586759931e-09	0	TUBGCP4
6.59614478117272e-14	0.354059096356617	0.821	0.339	1.45675857492199e-09	0	RBFOX1
7.79321879181249e-14	0.762277597407819	0.988	0.73	1.72113237017179e-09	0	MAP2
8.11544343420491e-14	0.771267806995166	0.976	0.625	1.79229568244416e-09	0	KIAA1107
8.16796016124618e-14	0.403662699770292	0.929	0.544	1.80389400161122e-09	0	ADRBK2
9.74426700066572e-14	0.283090609942927	0.714	0.254	2.15202136709702e-09	0	SLC6A17
9.92111364725878e-14	0.617726189113945	0.881	0.419	2.1910779489971e-09	0	CDK5R1
1.03069245587539e-13	0.468033603801711	0.667	0.23	2.2762842888008e-09	0	MORN4
1.08902174132558e-13	0.411214343127775	0.607	0.181	2.40510451571753e-09	0	SGSM1
1.09570330170615e-13	0.739182966348783	0.857	0.379	2.41986074181804e-09	0	GABRB3
1.09843868824832e-13	0.903493234184953	1	0.806	2.42590184299641e-09	0	PDS5B
1.12287590004642e-13	0.457355893394602	0.738	0.274	2.47987142525253e-09	0	ARV1
1.14378160295243e-13	0.686275646967761	0.845	0.399	2.52604167012045e-09	0	MKKS
1.26240451203079e-13	0.623722782211495	0.988	0.645	2.78802036482e-09	0	SLC22A17
1.32436467053202e-13	0.540808312909656	0.833	0.367	2.92485937486996e-09	0	KHDRBS2
1.35739901149442e-13	0.659099777411241	0.917	0.524	2.99781571688542e-09	0	FNBP1L
1.48100183759095e-13	0.665284797808121	0.679	0.234	3.27079255831961e-09	0	CCDC85A
1.50936171697172e-13	0.945499502213396	0.69	0.242	3.33342535193205e-09	0	RPH3A
1.53109310956292e-13	0.743387226191479	0.905	0.444	3.38141913246972e-09	0	NUDT21
1.55053463562522e-13	0.644393118177109	0.976	0.528	3.42435574277829e-09	0	RIMS2
1.59232017826083e-13	0.732388494130703	0.976	0.887	3.51663911368904e-09	0	NDUFA4
1.63829528294211e-13	1.02583572415754	0.607	0.214	3.61817513237766e-09	0	PLCXD3
1.68746757251151e-13	0.648206906611517	0.845	0.375	3.72677213389167e-09	0	LOC157627
1.79007667764485e-13	0.630880460768103	0.405	0.073	3.95338434257865e-09	0	CLGN
1.80083079185899e-13	1.00235253370167	0.905	0.585	3.97713480382058e-09	0	TBC1D24
1.84606873768785e-13	0.727817934365297	1	0.827	4.07704280718361e-09	0	KIDINS220
1.95587833765196e-13	0.843538837484981	0.964	0.532	4.31955730870435e-09	0	ABCA5
1.98781579342564e-13	0.30006524321443	0.524	0.137	4.39009117978053e-09	0	DLX5
1.99630857744491e-13	0.940333638840978	0.988	0.726	4.40884749328708e-09	0	REEP5
2.04644203694174e-13	0.563095837000074	0.548	0.157	4.51956723858584e-09	0	GPR12
2.13968432366891e-13	0.390633651874243	0.488	0.109	4.72549282882279e-09	0	COCH
2.14562696210109e-13	0.31585846923192	0.524	0.129	4.73861714580025e-09	0	RASD2
2.21541332438921e-13	0.602537213152615	0.798	0.363	4.89274032691358e-09	0	PTPRN
2.26917455637983e-13	0.720298877572231	0.94	0.589	5.01147200776486e-09	0	PEG10
2.29507285632548e-13	1.10642990692221	1	0.702	5.06866840319483e-09	0	CYFIP2
2.33687724331906e-13	0.479192880734725	0.583	0.173	5.16099339187014e-09	0	KCNA6
2.41706101238283e-13	0.397391187992709	0.56	0.153	5.33807924584748e-09	0	NECAB2
2.42127519928815e-13	2.35972126035756	0.679	0.298	5.34738627762788e-09	0	RELN
2.72484173558299e-13	0.840812120171881	0.976	0.637	6.01781297303503e-09	0	UBE2N
2.74921200415476e-13	0.486546607122163	0.929	0.508	6.07163471117579e-09	0	SLC38A1
2.83722958661635e-13	0.815116044749843	0.905	0.512	6.26602154204221e-09	0	ORC4
2.92037489587426e-13	0.73205367823315	0.762	0.359	6.44964795753831e-09	0	SYT17
