p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.296524726227434	1	0.991	0	0	RPL4
0	0.281724662236068	1	0.992	0	0	RPS7
0	0.279549340067359	1	0.995	0	0	RPS23
0	0.251972772667792	1	0.997	0	0	RPL32
1.4935070530433e-304	0.422767839536033	0.989	0.916	3.96899499346256e-300	0	C19orf53
6.59451025183658e-301	0.418322027465937	0.57	0.227	1.75249109942557e-296	0	SFRP1
2.72261793995911e-300	0.446236761637339	1	0.984	7.23535717544134e-296	0	UQCRH
5.7983756450083e-300	0.265072478554782	1	0.993	1.54091832766096e-295	0	RPS15
9.95758279517216e-295	0.556071681677728	0.98	0.617	2.646227627817e-290	0	TDGF1
7.50552271103669e-293	0.458318749530428	0.998	0.966	1.994592660458e-288	0	BEX3
9.26026931713499e-291	0.489690842779896	0.748	0.356	2.46091657102862e-286	0	PRKCDBP
2.22463589275796e-290	0.512931917569453	0.892	0.491	5.91196988500427e-286	0	C14orf2
3.45609877666452e-290	0.276063379308474	1	0.991	9.18458249898597e-286	0	RPL24
4.12075734317112e-290	0.452329161968632	0.817	0.411	1.09509126394772e-285	0	C6orf48
2.65600414631218e-288	0.539637740152298	0.986	0.625	7.05833101882461e-284	0	SHFM1
3.2208760931422e-288	0.567125614928424	0.993	0.653	8.5594782175254e-284	0	ATP5J
1.87475623067455e-287	0.47139086562051	0.959	0.824	4.98216468301761e-283	0	COA1
1.0828916347317e-286	0.368741353021918	0.659	0.287	2.87778451929949e-282	0	IGF2BP1
2.01152545929126e-286	0.420903212209454	0.797	0.382	5.34562890806652e-282	0	LIN28A
5.0746586133436e-285	0.477588455118575	0.918	0.735	1.34859052649606e-280	0	MRPL55
3.29736462094418e-284	0.413447171687847	0.778	0.374	8.76274648015915e-280	0	C19orf24
5.9260334766182e-283	0.576932878038021	0.998	0.673	1.57484339641129e-278	0	SNRPN
1.19394120901818e-282	0.46131637652592	0.962	0.851	3.1728987629658e-278	0	RPS19BP1
1.89889005246165e-282	0.483073015626866	0.876	0.627	5.04630031441683e-278	0	LSM10
2.38837994639635e-280	0.481462767620277	0.937	0.753	6.3471197075483e-276	0	RAC3
4.21283972553464e-275	0.451579643582318	0.87	0.465	1.11956215706083e-270	0	RBPMS2
1.96985396923431e-273	0.515429945690218	0.956	0.584	5.23488692324018e-269	0	ATP5E
1.91768045950604e-270	0.38706722078047	0.628	0.29	5.09623582113731e-266	0	NR6A1
1.21909485091445e-269	0.46388611324358	0.727	0.374	3.23974456630514e-265	0	PIF1
4.84997587569914e-269	0.425908125194363	1	0.988	1.28888108896705e-264	0	H2AFZ
3.48580049862044e-265	0.398600029539336	0.993	0.956	9.26351482508381e-261	0	AURKAIP1
1.18419978494693e-264	0.489236416087816	0.969	0.596	3.14701092849647e-260	0	GLTSCR2
7.26314844461578e-263	0.445058094556461	0.892	0.48	1.93018169915664e-258	0	NCBP2-AS2
1.43547319121368e-262	0.498891851811519	0.977	0.61	3.81477000565035e-258	0	TCEB2
1.70093312978254e-262	0.354379102481266	0.594	0.253	4.52022979239711e-258	0	C8orf59
4.08624420894571e-262	0.485193486104788	0.955	0.656	1.08591939852732e-257	0	CENPV
1.60892687238397e-261	0.454630851542688	0.977	0.867	4.27572316336041e-257	0	EIF4EBP1
1.99349288201424e-261	0.373820998241134	0.626	0.307	5.29770733395286e-257	0	SLC7A8
8.92661906804395e-260	0.344216892519938	1	0.983	2.37224901733268e-255	0	RPS10
3.18055733825767e-258	0.453820576169924	0.908	0.714	8.45233112641975e-254	0	FAAP20
4.60868157562795e-258	0.409496658601399	0.994	0.958	1.22475712872313e-253	0	GADD45GIP1
6.54971597186876e-258	0.350017381897646	0.679	0.317	1.74058701952412e-253	0	RND2
2.64699527459315e-257	0.351658889479947	0.609	0.267	7.03438994223129e-253	0	AES
3.55508523637856e-257	0.411458708273986	0.752	0.412	9.44763901567601e-253	0	FGFR1
1.2832173778628e-256	0.392444712481447	0.987	0.931	3.41015018167039e-252	0	LSM7
6.02964823308842e-255	0.259229554145834	0.402	0.138	1.60237901794325e-250	0	CIB2
4.36921168291084e-254	0.367794307183906	0.684	0.323	1.16111800473356e-249	0	FKBP1B
1.71946447351873e-251	0.414170687050174	0.839	0.449	4.56947683837603e-247	0	LINC00678
2.32579541034683e-251	0.389385205082105	0.992	0.942	6.18080130299671e-247	0	NOP10
1.46649508370279e-250	0.483243418164019	0.963	0.597	3.89721068494018e-246	0	ATP5I
1.91822371543885e-250	0.415974020738874	0.843	0.437	5.09767952377875e-246	0	SOX2
1.25631168966183e-248	0.392713653744685	0.806	0.411	3.3386483152763e-244	0	LINC01420
9.31320333113725e-247	0.410802922418661	0.97	0.876	2.47498378524972e-242	0	SSU72
3.68678235073574e-246	0.296393409724607	0.533	0.217	9.79762409708022e-242	0	TRIM71
1.74500743291671e-239	0.349669081587077	0.761	0.379	4.63735725297616e-235	0	DPYSL3
2.54562653227298e-238	0.362542310901829	0.732	0.358	6.76500250951544e-234	0	C7orf73
7.84112396797596e-238	0.495669856940465	0.988	0.634	2.08377869448961e-233	0	ATPIF1
1.0139910752565e-237	0.454805676339709	0.915	0.531	2.69468128249415e-233	0	PLA2G16
1.07724221905026e-236	0.42732916275331	0.926	0.773	2.86277119712606e-232	0	YBX3
2.39257587389938e-236	0.402523716987595	0.848	0.456	6.35827038488761e-232	0	C19orf60
4.47240859467095e-236	0.286630643865222	0.58	0.249	1.1885425840338e-231	0	ST20
5.19386905755377e-236	0.430084477550613	0.956	0.788	1.38027070204492e-231	0	PLEKHJ1
2.88322648032587e-235	0.414638033454673	0.916	0.753	7.66217437146599e-231	0	MYL6B
8.50025419467577e-234	0.439346693939577	0.946	0.578	2.25894255223508e-229	0	C19orf43
1.85925633890375e-233	0.398335613376197	0.977	0.896	4.94097372063672e-229	0	TMEM147
3.1458540941651e-233	0.373715693033891	0.976	0.906	8.36010725524375e-229	0	RNF7
1.0651640988231e-232	0.407311352496858	0.957	0.822	2.83067359262238e-228	0	TIMM8B
2.60676994280939e-232	0.289180850335641	0.522	0.216	6.92749112301594e-228	0	RP11-12G12.7
1.52486734776941e-231	0.303561845146342	0.62	0.281	4.0523349766972e-227	0	WHSC1L1
3.96020758041875e-231	0.421512130920467	0.887	0.551	1.05242516449628e-226	0	DNMT3B
1.31167408530041e-229	0.267039264395791	0.455	0.18	3.48577388168584e-225	0	SALL2
2.40871739503985e-229	0.429997571515776	1	0.988	6.4011664773184e-225	0	RPL31
2.82581515876243e-229	0.427781154337113	0.964	0.821	7.50960378441116e-225	0	OAZ2
6.93376638516778e-229	0.416305752849191	0.913	0.716	1.84264841685834e-224	0	PIN1
8.47471803642261e-229	0.338287928168131	0.674	0.333	2.25215631817931e-224	0	UPP1
8.77277673187979e-226	0.368599782338417	0.989	0.944	2.33136541649705e-221	0	MRPL51
5.98651854830583e-225	0.268167756967301	0.558	0.239	1.59091730421228e-220	0	RP11-382A20.3
8.67887727879946e-225	0.41321622289668	0.786	0.572	2.30641163684096e-220	0	RCC2
1.92464495048324e-224	0.40392148226249	0.998	0.981	5.11474395590922e-220	0	CD24
2.89753680535724e-223	0.411099977957332	0.884	0.497	7.70020406023687e-219	0	FAM96B
8.03614859101425e-223	0.29919428438297	0.579	0.257	2.13560648806204e-218	0	RP11-455F5.3
7.17964906633271e-222	0.363752549962769	0.984	0.922	1.90799173937792e-217	0	MRPL20
1.12313573574909e-221	0.341486820183882	0.712	0.352	2.9847332177532e-217	0	RP11-568A7.4
3.69769763562101e-220	0.410195600892998	0.923	0.541	9.82663146666284e-216	0	TCEB1
2.12043654187984e-218	0.257643974069526	0.463	0.186	5.63506011004566e-214	0	GABRB3
7.27560776156914e-218	0.325337336398251	0.668	0.32	1.933492762637e-213	0	RP11-1144P22.1
8.74811284945678e-216	0.36705136592637	0.79	0.435	2.32481098974314e-211	0	CNN2
1.05284014876458e-215	0.307465364395946	0.67	0.319	2.79792269534187e-211	0	FAM96A
3.07737511886748e-215	0.386688696450235	0.955	0.828	8.17812437839032e-211	0	GTF3C6
3.98832194660033e-215	0.252280379424889	0.504	0.21	1.05989655730904e-210	0	HMGA2
7.90648507781127e-215	0.315297890624772	0.664	0.319	2.10114840942834e-210	0	GYPC
1.60115383618283e-213	0.334694721126372	0.994	0.944	4.25506631965586e-209	0	UQCR10
3.02457970800895e-213	0.391040006492522	0.961	0.843	8.03782057403377e-209	0	POLR2F
5.26406985734953e-213	0.418977800124527	0.965	0.737	1.39892656459064e-208	0	MAD2L2
7.6178668981411e-213	0.382151867357737	0.953	0.831	2.024448128181e-208	0	MRPL34
9.12546523392274e-213	0.315871413661272	0.999	0.986	2.42509238591497e-208	0	NDUFA4
2.20740047871492e-211	0.291960652581254	0.651	0.306	5.86616677218491e-207	0	FAM64A
9.89549215936067e-211	0.257522656322411	0.478	0.198	2.6297270413501e-206	0	PEG10
1.96440681550876e-210	0.334537512640873	0.625	0.335	5.22041111221452e-206	0	LMO4
7.58056642716151e-210	0.255441518185185	0.484	0.202	2.01453552801817e-205	0	MMP24-AS1
6.36532813103061e-208	0.306001416238874	0.67	0.327	1.69158595082138e-203	0	SEPT9
6.78157597264632e-208	0.277879441958263	0.641	0.302	1.80220381473076e-203	0	APOPT1
2.35307081780325e-205	0.371068434281222	0.732	0.417	6.25328569831215e-201	0	FGFBP3
1.23094088748248e-203	0.466430537770433	0.986	0.654	3.2712254084847e-199	0	HN1
9.21236646235094e-203	0.389688860555697	0.911	0.753	2.44818638736976e-198	0	SNRNP25
6.39253454994888e-202	0.378599735037902	0.888	0.62	1.69881605664891e-197	0	FKBP2
4.00200764319353e-201	0.362273342586064	0.832	0.46	1.06353353117868e-196	0	RP11-20D14.6
6.35696306353645e-201	0.330689986017492	0.697	0.382	1.68936293413481e-196	0	SMCO4
7.16148752915748e-201	0.334048521208035	0.774	0.41	1.9031653108736e-196	0	TMEM98
1.37321029121886e-200	0.423475208677317	0.954	0.598	3.64930634891411e-196	0	RARRES2
2.53238499915272e-199	0.269289945827337	0.999	0.981	6.72981313524835e-195	0	RPL36AL
2.82121080211691e-199	0.372318044993439	0.926	0.785	7.49736770662569e-195	0	EI24
6.08855295186372e-199	0.366939473028101	0.951	0.842	1.61803294695778e-194	0	CYB5A
6.31478012976008e-199	0.278849045646088	0.603	0.297	1.67815281948374e-194	0	PHC1
4.90904212532245e-198	0.259572595222992	0.556	0.252	1.30457794480444e-193	0	PPP1R14A
5.43214655934783e-198	0.381559999234979	0.945	0.698	1.44359294814669e-193	0	RAB34
6.82678659613148e-198	0.282600291405816	0.574	0.271	1.81421853792194e-193	0	VASH2
1.80255124379195e-197	0.3346913062005	0.763	0.41	4.7902799303771e-193	0	LIMD2
5.87602575269497e-197	0.257805024973611	1	0.99	1.56155384377869e-192	0	RPL5
1.02069667825789e-194	0.422373132155396	0.922	0.715	2.71250142247035e-190	0	GAL
1.05778337600193e-194	0.255912670019204	0.55	0.252	2.81105932172514e-190	0	BCAT1
3.95124701026997e-191	0.295840193484335	0.705	0.358	1.05004389297924e-186	0	HN1L
1.94343576989531e-189	0.367081339533789	0.879	0.705	5.1646805584968e-185	0	NBEAL1
3.10155527310544e-189	0.321051403906939	0.796	0.441	8.24238313827772e-185	0	MLLT11
8.97332053765754e-189	0.272064166886351	0.637	0.311	2.38465993288249e-184	0	MDFI
9.54853460880063e-188	0.343800844546568	0.973	0.883	2.53752307228877e-183	0	TOMM22
1.32278302853207e-187	0.283341063840979	0.613	0.321	3.51529589832398e-183	0	NREP
9.77294156999512e-187	0.502701830610166	1	0.68	2.5971592222262e-182	0	POU5F1
1.75130580768708e-185	0.36683229183746	0.798	0.6	4.65409518392841e-181	0	KXD1
4.6984933528768e-185	0.297051289016881	0.635	0.341	1.24862460852701e-180	0	KIF1A
2.47623920175293e-184	0.335403926611485	0.984	0.919	6.58060567865842e-180	0	SRP9
7.5299922612188e-184	0.282356491365565	0.991	0.959	2.0010954434189e-179	0	NEDD8
1.16914960429725e-183	0.3191232408862	0.693	0.417	3.10701507341995e-179	0	PDLIM2
1.96259531332992e-183	0.613809994053958	0.863	0.706	5.21559704517425e-179	0	HIST1H4C
2.00143680365039e-182	0.339454390747685	0.895	0.52	5.31881830570091e-178	0	FAM60A
1.61165727232517e-181	0.303819854284573	0.982	0.922	4.28297920120415e-177	0	SELENOH
2.42830701668786e-181	0.252403532577501	0.62	0.304	6.453225896848e-177	0	POU5F1B
2.92649475296729e-181	0.443849215131641	0.993	0.661	7.77715980601058e-177	0	ATP5L
1.40846478084583e-180	0.327547104689086	0.969	0.897	3.74299515509779e-176	0	EIF3L
1.7627324723071e-180	0.308667580993414	0.568	0.311	4.68446154515611e-176	0	SNHG15
2.93813615616882e-180	0.382576923150972	0.924	0.777	7.80809683501864e-176	0	UBE2S
1.37874318965532e-179	0.306080674209386	0.973	0.905	3.66401002650901e-175	0	MRPL11
4.52711690951082e-179	0.317774824189988	0.81	0.441	1.2030813187025e-174	0	C14orf1
1.81874540158273e-178	0.275268083274271	0.58	0.281	4.83331590470611e-174	0	CAV1
1.58718383294713e-177	0.303050859905117	0.715	0.376	4.21794103605699e-173	0	GJA1
1.99251768649968e-177	0.271182836102645	0.643	0.334	5.29511575187289e-173	0	SOCS2
2.18854301626161e-177	0.251428756658627	1	0.986	5.81605306571524e-173	0	SRP14
4.22373985966037e-177	0.330919916268355	0.962	0.867	1.12245886770474e-172	0	MRPL14
1.57543450470105e-176	0.355427827324715	0.873	0.686	4.18671719624304e-172	0	SEPHS1
4.16842639342958e-176	0.27101250550795	0.674	0.342	1.10775931405391e-171	0	ETV4
3.99020405908443e-175	0.36398384645615	0.87	0.702	1.06039672870169e-170	0	C19orf48
5.10749729423642e-175	0.338676726803191	0.83	0.561	1.35731740594333e-170	0	MKKS
6.86595217156443e-175	0.279918967754395	0.779	0.414	1.82462678959325e-170	0	SSSCA1
1.01860664071466e-173	0.28399580528502	0.664	0.341	2.70694714769922e-169	0	KIAA0101
1.68153613518481e-173	0.295514584487186	0.814	0.446	4.46868227925363e-169	0	C20orf24
1.68262840846617e-173	0.436672716320677	0.948	0.631	4.47158499549885e-169	0	RPS4Y1
5.10186101587353e-173	0.278501846361487	0.75	0.396	1.35581956496839e-168	0	FAM213A
6.59740782354635e-173	0.273476936845896	0.566	0.293	1.75326112910744e-168	0	IGDCC3
8.63231325943091e-173	0.32584714093238	0.954	0.864	2.29403724869376e-168	0	EMC6
3.49253010833636e-172	0.327119695855256	0.914	0.715	9.28139876290387e-168	0	POLR2E
3.85883973093219e-171	0.255728166552994	0.706	0.365	1.02548665849523e-166	0	SLC2A3
6.97510950181225e-171	0.338614723936484	1	0.988	1.85363535010661e-166	0	PFN1
4.67015575578885e-169	0.393360687909696	0.958	0.744	1.24109389210089e-164	0	ID1
2.16751933742123e-167	0.334571381149586	0.694	0.463	5.76018263919692e-163	0	DESI2
3.79292834749118e-165	0.291585641731349	0.653	0.37	1.00797070834578e-160	0	ASRGL1
8.2588290026313e-165	0.323509011989065	0.933	0.804	2.19478380744927e-160	0	OCIAD2
1.95502134877259e-164	0.294019196619171	0.991	0.95	5.19546923436316e-160	0	NDUFAB1
2.08736843503178e-164	0.383616764594306	0.973	0.627	5.54718161609696e-160	0	ATP5D
4.34804006758653e-164	0.302814320009318	0.989	0.947	1.15549164796112e-159	0	SLIRP
1.51854370587867e-163	0.301003483928269	0.981	0.921	4.03552989837257e-159	0	UBL5
3.32834251366485e-163	0.335668937950522	0.746	0.518	8.84507023006435e-159	0	JARID2
3.49194304542973e-163	0.300185277740578	0.99	0.935	9.2798386432295e-159	0	ANAPC11
6.20332954323267e-163	0.281698133840839	0.669	0.378	1.64853482611408e-158	0	APOC1
2.16854757218453e-162	0.362425729601607	0.949	0.596	5.7629151730804e-158	0	ATP5J2
6.23472091612758e-161	0.314944765240677	0.935	0.811	1.65687708346091e-156	0	MRPL18
8.4856942553308e-161	0.278702718867059	0.546	0.31	2.25507324835416e-156	0	FERMT1
8.91286361389651e-161	0.326645098138468	0.968	0.873	2.368593505393e-156	0	MLEC
1.89457717264265e-160	0.309264576431606	0.86	0.626	5.03483883629783e-156	0	BCL2L12
2.52719383214739e-160	0.333631793283926	0.943	0.83	6.71601760893168e-156	0	MRPS12
1.22514685121639e-159	0.326063016797008	0.893	0.668	3.25582775710756e-155	0	CENPW
1.52097393561826e-159	0.287330544235322	0.985	0.936	4.04198823390554e-155	0	SUMO1
3.12560452886104e-159	0.298430800252082	0.948	0.84	8.30629403544821e-155	0	RNPS1
1.38715690240848e-158	0.309507895769154	0.927	0.803	3.68636946815055e-154	0	MLF2
2.4470425389718e-158	0.304063467281966	0.845	0.606	6.50301554731756e-154	0	AKIRIN1
5.23348474171873e-158	0.298704702249752	0.96	0.873	1.39079857011175e-153	0	UBE2D2
4.37459959439958e-157	0.313956179601282	0.849	0.684	1.16254984221169e-152	0	TMEM230
3.16848079340959e-156	0.387982932005311	0.99	0.858	8.42023770848598e-152	0	NPM3
3.96431820831427e-156	0.275042358488629	0.715	0.384	1.05351756385952e-151	0	RP11-132A1.3
7.96401263660933e-156	0.300564511975875	0.99	0.938	2.11643635817893e-151	0	SRSF2
9.02068472881702e-156	0.252816744353516	0.668	0.349	2.39724696668312e-151	0	AKAP12
2.22966668707902e-154	0.325315840396777	0.997	0.962	5.92533922091249e-150	0	CYCS
1.46729017437826e-153	0.323386883631443	0.913	0.63	3.89932363841022e-149	0	CALD1
1.81701881277783e-153	0.270249100167767	0.631	0.391	4.82872749495708e-149	0	LMNB2
2.05044019312707e-153	0.325373880976703	0.885	0.734	5.44904481323519e-149	0	MEST
4.51668513248284e-153	0.307576238579444	0.935	0.809	1.20030907395732e-148	0	ATF4
1.38502112125868e-152	0.340383758051441	0.85	0.687	3.68069362974494e-148	0	GPATCH4
1.78119743335641e-152	0.311828465702616	0.815	0.633	4.73353217914467e-148	0	ZCCHC17
1.21285947886787e-151	0.33407540044204	0.917	0.631	3.22317406509138e-147	0	PMAIP1
1.28304648340921e-151	0.347358885575606	0.999	0.966	3.40969602965997e-147	0	MARCKSL1
5.44458892739132e-151	0.280705296046844	0.982	0.925	1.44689950745424e-146	0	DDT
9.40569232147312e-151	0.281828863652119	0.815	0.464	2.49956273443148e-146	0	TMEM261
1.04692217666674e-150	0.301569489649641	0.947	0.838	2.78219568449185e-146	0	DMKN
2.05966672248953e-150	0.287804829224376	0.969	0.891	5.47356431501591e-146	0	GNG5
2.863784816086e-150	0.341010370301026	0.994	0.928	7.61050814874855e-146	0	HMGB3
3.91920512522741e-150	0.283368940594447	0.669	0.43	1.04152876202919e-145	0	LUZP1
6.77829770458852e-150	0.282576650839643	0.993	0.961	1.8013326149944e-145	0	SNRPB
6.23320058012034e-149	0.330448117905261	0.939	0.595	1.65647305416698e-144	0	MINOS1
4.09696704532711e-147	0.313426693188985	0.759	0.576	1.08876899229568e-142	0	TUSC2
9.57957457799224e-146	0.28847720472766	0.863	0.631	2.54577194410144e-141	0	SDHD
1.25120151962172e-145	0.410257549859825	0.995	0.668	3.32506803839472e-141	0	ATP5G2
2.47269722614431e-145	0.312712558578171	0.657	0.421	6.57119287847851e-141	0	HES6
2.86220254861139e-145	0.291565063068193	0.87	0.677	7.60630327293477e-141	0	PHF5A
5.27647189055037e-143	0.281844467062922	0.982	0.919	1.40222240491376e-138	0	EIF5
7.07386490481806e-143	0.289341591433939	0.889	0.537	1.8798795984554e-138	0	QPRT
6.21530252128323e-142	0.273090490534993	0.548	0.328	1.65171664503102e-137	0	KLHL23
3.15539115219393e-141	0.293306156095249	0.893	0.703	8.38545198695537e-137	0	DTYMK
4.07631731354866e-141	0.288139330330581	0.701	0.495	1.08328132607556e-136	0	IMPA2
4.92230526196786e-141	0.259804621364443	0.974	0.909	1.30810262336796e-136	0	UBE2I
7.24316376206036e-141	0.279697512166466	0.793	0.603	1.92487076976754e-136	0	LYRM4
6.00077240292582e-138	0.254990322219392	0.965	0.889	1.59470526607754e-133	0	FKBP1A
3.13821464758617e-137	0.280536573153308	0.967	0.86	8.33980542596024e-133	0	PARP1
5.34436822087616e-137	0.271771364117762	0.944	0.845	1.42026585469784e-132	0	MRPS15
2.31453191255004e-136	0.295269129503048	0.762	0.573	6.15086855760174e-132	0	EIF2AK4
5.93647290863897e-136	0.297023187505467	0.882	0.749	1.57761767547081e-131	0	DNAJC19
1.24251480219297e-135	0.252539233777432	0.508	0.303	3.30198308682781e-131	0	FOXM1
1.2724041166798e-134	0.273170607568813	0.825	0.616	3.38141394007658e-130	0	UBE2E3
3.21369197539013e-134	0.295546631047392	0.987	0.911	8.54038642459927e-130	0	CKS1B
1.10505232234503e-133	0.288174502034429	0.823	0.646	2.93667654663193e-129	0	AMD1
6.96717017267887e-131	0.309704227994457	0.97	0.894	1.85152547338941e-126	0	CKS2
3.98700700729958e-129	0.272081573013181	0.901	0.777	1.05954711218986e-124	0	PNISR
4.92861827929371e-129	0.270803315416352	0.979	0.909	1.3097803077223e-124	0	UQCR11
6.81451510387235e-128	0.256489444562177	0.706	0.467	1.81095738885408e-123	0	CHAF1A
1.64522823912884e-127	0.286037602402791	0.74	0.564	4.3721940454849e-123	0	ARL16
8.8083576115554e-127	0.289939572265768	0.917	0.792	2.34082103527085e-122	0	SH3BGRL3
1.49071194720815e-125	0.275180476908004	0.806	0.618	3.96156699970565e-121	0	LYAR
2.69862244418363e-125	0.300815878552902	0.935	0.813	7.171589145418e-121	0	UQCC3
3.79576774403081e-125	0.270269405037283	0.93	0.827	1.00872527797619e-120	0	MRPS26
4.45173195009196e-125	0.252526736020962	0.668	0.474	1.18304776573694e-120	0	SVBP
7.69580764709227e-125	0.288928839345955	0.873	0.707	2.04516088221477e-120	0	SCD
1.7220721799723e-124	0.251153702197801	0.524	0.332	4.57640681827639e-120	0	PXDN
2.79525392855695e-124	0.32843393571885	0.958	0.878	7.42838731514009e-120	0	RPL22L1
2.9684345340143e-123	0.28705842462905	0.787	0.625	7.88861477414301e-119	0	CDC26
1.10594426547179e-122	0.305587367226518	0.876	0.718	2.93904688549129e-118	0	TXNL4A
1.28170711424198e-121	0.260825024547284	0.683	0.489	3.40613665609805e-117	0	FADS1
1.96933877383546e-121	0.256541366277476	0.939	0.851	5.23351779146773e-117	0	CNPY2
2.43971899041432e-121	0.276756726218634	0.72	0.531	6.48355321702605e-117	0	MRS2
2.99605592237769e-121	0.271754661368762	0.937	0.822	7.9620186137187e-117	0	SNF8
1.0866044908652e-118	0.31451915844883	0.892	0.734	2.88765143447427e-114	0	SRM
1.41982438213423e-118	0.26451484778928	0.899	0.77	3.77318329552171e-114	0	MRPL36
5.29758456224289e-118	0.268635936108558	0.655	0.463	1.40783309741605e-113	0	PODXL
4.05911425832369e-117	0.259956176941128	0.712	0.533	1.07870961414952e-112	0	URM1
5.26584084147376e-116	0.27105354502153	0.941	0.827	1.39939720362165e-111	0	POP7
2.76336054815179e-114	0.261580167434883	0.837	0.687	7.34363065671338e-110	0	METTL9
3.01712557604769e-114	0.258137071540741	0.686	0.5	8.01801121834673e-110	0	METTL21A
1.28969663528174e-113	0.274450275567297	0.902	0.771	3.42736880826122e-109	0	BOLA3
2.04212954845258e-112	0.261792956083963	0.663	0.5	5.42695927501273e-108	0	ENAH
2.70172781755601e-111	0.258143416513787	0.787	0.638	7.1798416751551e-107	0	TRIAP1
1.09586942950803e-110	0.253119502074721	0.93	0.812	2.91227300891759e-106	0	MRPL32
1.17487647915241e-107	0.271659074981243	0.888	0.752	3.12223424334754e-103	0	FAM136A
1.05030075571653e-105	0.252320418507086	0.841	0.713	2.79117425831668e-101	0	C20orf27
4.05355845119879e-102	0.283428659958084	0.984	0.651	1.07723315840608e-97	0	L1TD1
2.88563216999171e-100	0.250848930471818	0.904	0.785	7.66856749175297e-96	0	SSNA1
2.93017114334617e-100	0.293271468291752	0.985	0.652	7.78692981344246e-96	0	ATP5O
1.83514120894092e-90	0.343126740231533	0.996	0.674	4.87688776276048e-86	0	ATP5G3
4.22735412003186e-80	0.278053083560345	0.998	0.968	1.12341935739847e-75	0	RANBP1
2.8047840387021e-23	0.282598930843427	1	0.68	7.45371358285083e-19	0	GSTP1
0	0.953522226820005	0.996	0.684	0	1	LDHB
0	0.828675524524782	0.947	0.644	0	1	ATP5B
0	0.825800976040127	0.928	0.624	0	1	CLDN6
0	0.810244823528027	0.999	0.984	0	1	TUBA1B
0	0.807299650438352	0.977	0.671	0	1	TUBB2B
